construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,1,1,FAMILIA #1,CURBA #1,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': -2, 'w': -2}",-2*x^2 - 2,x^4 - 13*x^2 + 36,60*x^2 - 140,76,90,412,90,92,25/4,13/3,25/4*x^2 + 13/3,,,80000,41,82,90,92,25/4*x^6 - 923/12*x^4 + 686/3*x^2 + 16,923,6,25/4,True,True,12,900*x^6 - 11076*x^4 + 32928*x^2 + 2304,32928,900,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,1,2,FAMILIA #1,CURBA #2,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': -2, 'w': -2}",-2*x^2 - 2,x^4 - 13*x^2 + 36,60*x^2 - 140,76,90,412,90,92,49/4,5/3,49/4*x^2 + 5/3,,,80000,40,80,88,90,49/4*x^6 - 1891/12*x^4 + 1438/3*x^2 - 80,1891,6,49/4,True,True,12,1764*x^6 - 22692*x^4 + 69024*x^2 - 11520,69024,1764,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,1,3,FAMILIA #1,CURBA #3,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': -2, 'w': -2}",-2*x^2 - 2,x^4 - 13*x^2 + 36,60*x^2 - 140,76,90,412,90,92,9/16,11,9/16*x^2 + 11,,,80000,37,74,82,84,9/16*x^6 + 59/16*x^4 - 251/4*x^2 + 256,256,6,9/16,True,True,16,144*x^6 + 944*x^4 - 16064*x^2 + 65536,65536,144,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,1,4,FAMILIA #1,CURBA #4,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': -2, 'w': -2}",-2*x^2 - 2,x^4 - 13*x^2 + 36,60*x^2 - 140,76,90,412,90,92,64/25,5,64/25*x^2 + 5,,,80000,34,68,76,78,64/25*x^6 - 707/25*x^4 + 2179/25*x^2 + 40,2179,6,64/25,True,True,25,1600*x^6 - 17675*x^4 + 54475*x^2 + 25000,54475,1600,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,1,5,FAMILIA #1,CURBA #5,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': -2, 'w': -2}",-2*x^2 - 2,x^4 - 13*x^2 + 36,60*x^2 - 140,76,90,412,90,92,64,-3,64*x^2 - 3,,,80000,34,68,76,78,64*x^6 - 835*x^4 + 2403*x^2 - 248,2403,6,64,True,True,1,64*x^6 - 835*x^4 + 2403*x^2 - 248,2403,64,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,2,1,FAMILIA #2,CURBA #1,STAGE_2_REFINEMENT,,,"(3, 4)","(-4, -3, 3, 4)","{'u': -1, 'w': 2}",-x^2 + 2,x^4 - 25*x^2 + 144,21*x^2 - 140,70,94,400,94,96,49/16,5/3,49/16*x^2 + 5/3,,,80000,43,86,94,96,49/16*x^6 - 3595/48*x^4 + 1261/3*x^2 + 100,3595,6,49/16,True,True,48,7056*x^6 - 172560*x^4 + 968448*x^2 + 230400,968448,7056,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,2,2,FAMILIA #2,CURBA #2,STAGE_2_REFINEMENT,,,"(3, 4)","(-4, -3, 3, 4)","{'u': -1, 'w': 2}",-x^2 + 2,x^4 - 25*x^2 + 144,21*x^2 - 140,70,94,400,94,96,9,-1,9*x^2 - 1,,,80000,42,84,92,94,9*x^6 - 226*x^4 + 1342*x^2 - 284,1342,6,9,True,True,1,9*x^6 - 226*x^4 + 1342*x^2 - 284,1342,9,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,2,3,FAMILIA #2,CURBA #3,STAGE_2_REFINEMENT,,,"(3, 4)","(-4, -3, 3, 4)","{'u': -1, 'w': 2}",-x^2 + 2,x^4 - 25*x^2 + 144,21*x^2 - 140,70,94,400,94,96,81,5/3,81*x^2 + 5/3,,,80000,33,66,74,76,81*x^6 - 6070/3*x^4 + 34930/3*x^2 + 100,34930,6,81,True,True,3,729*x^6 - 18210*x^4 + 104790*x^2 + 900,104790,729,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,2,4,FAMILIA #2,CURBA #4,STAGE_2_REFINEMENT,,,"(3, 4)","(-4, -3, 3, 4)","{'u': -1, 'w': 2}",-x^2 + 2,x^4 - 25*x^2 + 144,21*x^2 - 140,70,94,400,94,96,1/4,7/3,1/4*x^2 + 7/3,,,80000,31,62,70,72,1/4*x^6 - 47/12*x^4 - 4/3*x^2 + 196,196,6,1/4,True,True,12,36*x^6 - 564*x^4 - 192*x^2 + 28224,28224,36,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,2,5,FAMILIA #2,CURBA #5,STAGE_2_REFINEMENT,,,"(3, 4)","(-4, -3, 3, 4)","{'u': -1, 'w': 2}",-x^2 + 2,x^4 - 25*x^2 + 144,21*x^2 - 140,70,94,400,94,96,25,7/3,25*x^2 + 7/3,,,80000,31,62,70,72,25*x^6 - 1868/3*x^4 + 10688/3*x^2 + 196,10688,6,25,True,True,3,225*x^6 - 5604*x^4 + 32064*x^2 + 1764,32064,225,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,3,1,FAMILIA #3,CURBA #1,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 5/2*x^2 + 9/16,14*x^2 - 5/4,70,76,364,76,78,81/16,11/2,81/16*x^2 + 11/2,,,80000,34,68,76,78,81/16*x^6 - 229/32*x^4 + 793/256*x^2 + 59/32,793,6,81/16,True,True,256,331776*x^6 - 468992*x^4 + 203008*x^2 + 120832,468992,331776,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,3,2,FAMILIA #3,CURBA #2,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 5/2*x^2 + 9/16,14*x^2 - 5/4,70,76,364,76,78,36,8/3,36*x^2 + 8/3,,,80000,33,66,74,76,36*x^6 - 262/3*x^4 + 331/12*x^2 + 1/4,331,6,36,True,True,12,5184*x^6 - 12576*x^4 + 3972*x^2 + 36,12576,5184,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,3,3,FAMILIA #3,CURBA #3,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 5/2*x^2 + 9/16,14*x^2 - 5/4,70,76,364,76,78,1,-13/3,x^2 - 13/3,,,80000,32,64,72,74,x^6 - 41/6*x^4 + 1219/48*x^2 - 59/16,1219,6,1,True,True,48,2304*x^6 - 15744*x^4 + 58512*x^2 - 8496,58512,2304,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,3,4,FAMILIA #3,CURBA #4,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 5/2*x^2 + 9/16,14*x^2 - 5/4,70,76,364,76,78,49/25,-9/2,49/25*x^2 - 9/2,,,80000,32,64,72,74,49/25*x^6 - 47/5*x^4 + 10541/400*x^2 - 121/32,10541,6,49/25,True,True,800,1254400*x^6 - 6016000*x^4 + 16865600*x^2 - 2420000,16865600,1254400,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,3,5,FAMILIA #3,CURBA #5,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 5/2*x^2 + 9/16,14*x^2 - 5/4,70,76,364,76,78,1/25,7/3,1/25*x^2 + 7/3,,,80000,31,62,70,72,1/25*x^6 + 67/30*x^4 + 9827/1200*x^2 + 1/16,9827,6,1/25,True,True,1200,57600*x^6 + 3216000*x^4 + 11792400*x^2 + 90000,11792400,57600,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,4,1,FAMILIA #4,CURBA #1,STAGE_2_REFINEMENT,,,"(3/2, 2)","(-2, -3/2, 3/2, 2)","{'u': 0, 'w': -2}",-2,x^4 - 25/4*x^2 + 9,4,68,92,390,92,94,25/4,-9/2,25/4*x^2 - 9/2,,,80000,42,84,92,94,25/4*x^6 - 697/16*x^4 + 675/8*x^2 - 73/2,697,6,25/4,True,True,16,1600*x^6 - 11152*x^4 + 21600*x^2 - 9344,21600,1600,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,4,2,FAMILIA #4,CURBA #2,STAGE_2_REFINEMENT,,,"(3/2, 2)","(-2, -3/2, 3/2, 2)","{'u': 0, 'w': -2}",-2,x^4 - 25/4*x^2 + 9,4,68,92,390,92,94,9/16,8,9/16*x^2 + 8,,,80000,40,80,88,90,9/16*x^6 + 287/64*x^4 - 719/16*x^2 + 76,719,6,9/16,True,True,64,2304*x^6 + 18368*x^4 - 184064*x^2 + 311296,311296,2304,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,4,3,FAMILIA #4,CURBA #3,STAGE_2_REFINEMENT,,,"(3/2, 2)","(-2, -3/2, 3/2, 2)","{'u': 0, 'w': -2}",-2,x^4 - 25/4*x^2 + 9,4,68,92,390,92,94,64,-8,64*x^2 - 8,,,80000,32,64,72,74,64*x^6 - 408*x^4 + 626*x^2 - 68,626,6,64,True,True,1,64*x^6 - 408*x^4 + 626*x^2 - 68,626,64,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,4,4,FAMILIA #4,CURBA #4,STAGE_2_REFINEMENT,,,"(3/2, 2)","(-2, -3/2, 3/2, 2)","{'u': 0, 'w': -2}",-2,x^4 - 25/4*x^2 + 9,4,68,92,390,92,94,9/4,5,9/4*x^2 + 5,,,80000,31,62,70,72,9/4*x^6 - 145/16*x^4 - 11*x^2 + 49,145,6,9/4,True,True,16,576*x^6 - 2320*x^4 - 2816*x^2 + 12544,12544,576,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,4,5,FAMILIA #4,CURBA #5,STAGE_2_REFINEMENT,,,"(3/2, 2)","(-2, -3/2, 3/2, 2)","{'u': 0, 'w': -2}",-2,x^4 - 25/4*x^2 + 9,4,68,92,390,92,94,1,10/3,x^2 + 10/3,,,80000,30,60,68,70,x^6 - 35/12*x^4 - 71/6*x^2 + 34,71,6,1,True,True,12,144*x^6 - 420*x^4 - 1704*x^2 + 4896,4896,144,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,5,1,FAMILIA #5,CURBA #1,STAGE_2_REFINEMENT,,,"(1/4, 3/2)","(-3/2, -1/4, 1/4, 3/2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/16*x^2 + 9/64,525/16*x^2 + 175/64,68,82,374,82,84,1/4,-6,1/4*x^2 - 6,,,80000,37,74,82,84,1/4*x^6 - 421/64*x^4 + 11961/256*x^2 + 121/64,11961,6,1/4,True,True,256,16384*x^6 - 431104*x^4 + 3062016*x^2 + 123904,3062016,16384,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,5,2,FAMILIA #5,CURBA #2,STAGE_2_REFINEMENT,,,"(1/4, 3/2)","(-3/2, -1/4, 1/4, 3/2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/16*x^2 + 9/64,525/16*x^2 + 175/64,68,82,374,82,84,9/16,-13/3,9/16*x^2 - 13/3,,,80000,34,68,76,78,9/16*x^6 - 4327/768*x^4 + 131827/3072*x^2 + 17/8,131827,6,9/16,True,True,3072,5308416*x^6 - 53170176*x^4 + 404972544*x^2 + 20054016,404972544,5308416,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,5,3,FAMILIA #5,CURBA #3,STAGE_2_REFINEMENT,,,"(1/4, 3/2)","(-3/2, -1/4, 1/4, 3/2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/16*x^2 + 9/64,525/16*x^2 + 175/64,68,82,374,82,84,64/9,-6,64/9*x^2 - 6,,,80000,33,66,74,76,64/9*x^6 - 202/9*x^4 + 763/16*x^2 + 121/64,763,6,64/9,True,True,576,2359296*x^6 - 7446528*x^4 + 15821568*x^2 + 627264,15821568,2359296,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,5,4,FAMILIA #5,CURBA #4,STAGE_2_REFINEMENT,,,"(1/4, 3/2)","(-3/2, -1/4, 1/4, 3/2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/16*x^2 + 9/64,525/16*x^2 + 175/64,68,82,374,82,84,1,7/3,x^2 + 7/3,,,80000,33,66,74,76,x^6 + 1/48*x^4 + 5291/192*x^2 + 49/16,5291,6,1,True,True,192,36864*x^6 + 768*x^4 + 1015872*x^2 + 112896,1015872,36864,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,5,5,FAMILIA #5,CURBA #5,STAGE_2_REFINEMENT,,,"(1/4, 3/2)","(-3/2, -1/4, 1/4, 3/2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/16*x^2 + 9/64,525/16*x^2 + 175/64,68,82,374,82,84,64,-7/3,64*x^2 - 7/3,,,80000,30,60,68,70,64*x^6 - 451/3*x^4 + 1133/24*x^2 + 77/32,1133,6,64,True,True,96,589824*x^6 - 1385472*x^4 + 435072*x^2 + 22176,1385472,589824,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,6,1,FAMILIA #6,CURBA #1,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 5/2*x^2 + 9/16,13/2*x^2 + 55/16,68,92,372,92,94,1/4,-11/3,1/4*x^2 - 11/3,,,80000,42,84,92,94,1/4*x^6 - 103/24*x^4 + 3035/192*x^2 + 11/8,3035,6,1/4,True,True,192,9216*x^6 - 158208*x^4 + 582720*x^2 + 50688,582720,9216,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,6,2,FAMILIA #6,CURBA #2,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 5/2*x^2 + 9/16,13/2*x^2 + 55/16,68,92,372,92,94,25,-10/3,25*x^2 - 10/3,,,80000,33,66,74,76,25*x^6 - 395/6*x^4 + 1387/48*x^2 + 25/16,1387,6,25,True,True,48,57600*x^6 - 151680*x^4 + 66576*x^2 + 3600,151680,57600,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,6,3,FAMILIA #6,CURBA #3,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 5/2*x^2 + 9/16,13/2*x^2 + 55/16,68,92,372,92,94,16,-6,16*x^2 - 6,,,80000,31,62,70,72,16*x^6 - 46*x^4 + 61/2*x^2 + 1/16,61,6,16,True,True,16,4096*x^6 - 11776*x^4 + 7808*x^2 + 16,11776,4096,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,6,4,FAMILIA #6,CURBA #4,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 5/2*x^2 + 9/16,13/2*x^2 + 55/16,68,92,372,92,94,1/4,9,1/4*x^2 + 9,,,80000,30,60,68,70,1/4*x^6 + 67/8*x^4 - 1015/64*x^2 + 17/2,1015,6,1/4,True,True,64,1024*x^6 + 34304*x^4 - 64960*x^2 + 34816,64960,1024,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11/stage2_refined_details.txt,6,5,FAMILIA #6,CURBA #5,STAGE_2_REFINEMENT,,,"(1/2, 3/2)","(-3/2, -1/2, 1/2, 3/2)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 5/2*x^2 + 9/16,13/2*x^2 + 55/16,68,92,372,92,94,81/4,-7/2,81/4*x^2 - 7/2,,,80000,30,60,68,70,81/4*x^6 - 433/8*x^4 + 1705/64*x^2 + 47/32,1705,6,81/4,True,True,64,82944*x^6 - 221696*x^4 + 109120*x^2 + 6016,221696,82944,True
